Gene_ID,C1:fpkm,C2:fpkm,C3:fpkm,L1:fpkm,L2:fpkm,L3:fpkm,H1:fpkm,H2:fpkm,H3:fpkm,Chromosome,Start Site,End Site,Direction,Length,Name,GO,KEGG,UniProtID,Description
Gene06347,0.534978599,0.540063074,0.595455397,0.260297508,0.648767588,0.364624236,1.3267549,1.503149941,0.822376265,BDRX01000042.1,331950,333286,-,726,Rsub_06347,-,-,A0A2V0P960,hypothetical protein
Gene06348,3.819740479,3.473173995,4.191238471,3.321611896,2.690613903,2.65880422,4.867516423,3.842244728,5.420082652,BDRX01000042.1,333425,336068,-,1593,Rsub_06348,GO:0003824; GO:0009116,-,A0A2V0P178,hypothetical protein
Gene06349,0.191289629,0.19310766,0.12774841,0.293180837,0.375802076,0.234678364,0.555049324,0.210315845,0.162860111,BDRX01000042.1,337130,338386,-,1128,Rsub_06349,-,-,A0A2V0P8Z1,hypothetical protein
Gene06350,0.329427025,0.258656163,0.325926392,0.040071245,0.359546007,0.187105736,0.326793573,0.201218213,0.350584362,BDRX01000042.1,338818,340450,-,1179,Rsub_06350,GO:0008168,-,A0A2V0P184,hypothetical protein
Gene06351,4.222687707,6.089743482,3.047280345,2.184399897,3.342618037,2.751540738,5.075051485,5.254911001,6.370457131,BDRX01000042.1,340661,341922,+,930,Rsub_06351,GO:0004252; GO:0016021,-,A0A2V0P223,hypothetical protein
Gene06352,24.80919412,24.18818047,27.88020462,25.06338157,29.92771754,26.89889804,38.76211789,37.46969279,39.9512361,BDRX01000042.1,342355,345856,+,1983,Rsub_06352,GO:0006486; GO:0016757,-,A0A2V0P704,alpha-glycosyltransferase
Gene06353,28.428477,52.09712302,22.85268683,36.07553539,37.08409437,27.75472075,34.2511423,38.99967223,28.89148041,BDRX01000042.1,347493,349594,-,1011,Rsub_06353,GO:0004518,K08999,A0A2V0P172,hypothetical protein
Gene06354,9.411617178,9.78705113,9.424496827,9.304069582,6.355650966,5.695957152,3.231823971,2.803229488,4.053328024,BDRX01000042.1,349947,352001,+,1371,Rsub_06354,GO:0016021,-,A0A2V0P3Z6,hypothetical protein
Gene06355,3.640643112,3.182223505,3.558029781,1.701172759,1.98675062,2.768818399,2.526976694,2.977656929,4.06346031,BDRX01000042.1,354830,356213,-,972,Rsub_06355,-,-,A0A2V0P6Y7,hypothetical protein
Gene06356,5.441400924,6.077490477,6.894130139,11.28025701,3.948736325,4.172269675,50.32538837,41.46463637,39.61203562,BDRX01000042.1,357466,359167,-,1491,Rsub_06356,-,-,A0A2V0P193,hypothetical protein
Gene06357,91.03637407,123.0195104,157.3665743,183.1267342,171.804779,180.8900833,163.9774288,136.467342,167.7412616,BDRX01000042.1,361573,362149,-,210,Rsub_06357,GO:0004867; GO:0009611,-,A0A2V0P968,hypothetical protein
Gene06358,0.306063406,0.185383353,1.362649703,0.804153154,0.33404629,0.563228075,0.341568815,0.201903211,0.781728535,BDRX01000042.1,362621,363515,-,705,Rsub_06358,-,-,A0A2V0P188,hypothetical protein
Gene06359,132.156489,139.4260996,135.2597027,150.1856739,177.2289764,198.5378963,87.21215775,75.92531038,86.2649028,BDRX01000040.1,279,1783,-,978,Rsub_06359,-,-,A0A2V0P0B8,hypothetical protein
Gene06360,41.64514647,37.01691797,35.91224228,36.14846865,35.87085802,36.74483904,32.91873601,34.82846747,37.59520422,BDRX01000040.1,3032,6825,-,3087,Rsub_06360,GO:0004722; GO:0046872,K14497,A0A2V0P347,phosphatase 2C-like
Gene06361,0,0,0.045615766,0,0,0,0.114342837,0.022529561,0.043614959,BDRX01000040.1,7532,10431,-,2106,Rsub_06361,-,-,A0A2V0P632,hypothetical protein
Gene06362,0.735804609,1.74557471,1.719866058,1.570772304,1.365232663,1.354052149,1.76550019,0.48539391,1.957653513,BDRX01000040.1,10783,12453,+,1173,Rsub_06362,-,-,A0A2V0P0D1,hypothetical protein
Gene06363,2.029880525,2.702648977,2.899794272,1.811019914,2.180579949,1.127499164,1.667804618,0.852293278,1.063114616,BDRX01000040.1,12884,18915,-,5400,Rsub_06363,-,-,A0A2V0P8B3,hypothetical protein
Gene06364,10.53388307,9.547729256,13.86791135,12.52399941,11.99147273,15.05390873,8.595700249,2.428402798,9.462557181,BDRX01000040.1,19845,21013,+,762,Rsub_06364,-,-,A0A2V0P0C9,hypothetical protein
Gene06365,28.15609192,30.07622954,26.73836605,23.14037444,23.38276513,19.24607393,26.55831149,19.95529393,24.91226876,BDRX01000040.1,21662,25807,+,2109,Rsub_06365,GO:0005545; GO:0030136; GO:0030276; GO:0048268,K20043,A0A2V0P835,hypothetical protein
Gene06366,5.354992592,6.995853545,5.726609976,11.95468557,10.19938417,5.045299339,3.984138437,2.30886884,4.693224232,BDRX01000040.1,26242,26853,-,411,Rsub_06366,-,K11253,-,histone H3
Gene06367,37.76057277,40.35355906,57.88640759,58.29788186,65.51804061,45.81643762,41.0605127,22.50703106,51.81457082,BDRX01000040.1,27136,27619,+,312,Rsub_06367,-,K11254,-,histone H4
Gene06368,0.589548365,2.618666491,1.443626837,1.16173765,0.900829749,0.723271025,1.184291874,0.518549231,0.376447143,BDRX01000040.1,28249,28792,-,366,Rsub_06368,-,K11252,-,histone H2B
Gene06369,16.18310261,12.36613175,9.506610821,21.65349898,18.03067045,14.36182699,9.281065136,8.278557455,7.893626024,BDRX01000040.1,29095,29661,+,384,Rsub_06369,GO:0000786; GO:0003677; GO:0005634; GO:0046982,K11251,A0A2V0P6E8,histone H2A
Gene06370,29.32322867,37.8401886,43.10689927,33.91876763,31.40035126,22.20117502,20.99334484,10.94936646,23.55207765,BDRX01000040.1,30878,31189,+,312,Rsub_06370,-,-,A0A2V0P357,hypothetical protein
Gene06371,20.67030924,24.59530493,16.66023404,11.06616164,22.20655472,12.98412669,14.82439428,7.765391529,9.792147598,BDRX01000040.1,32577,34265,+,666,Rsub_06371,-,-,A0A2V0P641,hypothetical protein
Gene06372,11.3620495,10.41773843,13.5746571,13.57979646,10.63743784,12.7882703,6.921718769,3.380903412,5.9349529,BDRX01000040.1,34981,36752,-,828,Rsub_06372,-,-,A0A2V0P0E1,hypothetical protein
Gene06373,34.07391935,33.26198524,25.85037838,25.68947365,33.41769226,28.1806325,26.45727159,24.7397231,26.08491281,BDRX01000040.1,37047,38127,-,537,Rsub_06373,GO:0003735; GO:0005840; GO:0006412,K02899,A0A2V0P8C1,50S ribosomal protein L27
Gene06374,138.8278257,165.6246688,128.5627743,128.6863134,140.4190264,142.8010905,130.2822283,126.2920516,124.9165964,BDRX01000040.1,38393,40828,+,1014,Rsub_06374,-,-,A0A2V0P0D9,hypothetical protein
Gene06375,13.93207968,12.36630184,14.06675342,9.326026546,13.62878814,11.44329704,14.41707172,10.40946767,16.36463326,BDRX01000040.1,41560,44073,-,2001,Rsub_06375,GO:0006805,-,A0A2V0P847,hypothetical protein
Gene06376,0.302841686,0.061143983,0,0,0.099159004,0,0,0,0.032229159,BDRX01000040.1,46194,48001,-,1425,Rsub_06376,-,-,A0A2V0P0E2,hypothetical protein
Gene06377,1375.079612,1276.792194,1127.014486,1297.090016,1231.708971,1129.431751,1557.135045,1628.566187,1551.345915,BDRX01000040.1,48999,50496,-,624,Rsub_06377,GO:0008121; GO:0009496; GO:0009535; GO:0016021; GO:0045158; GO:0046872; GO:0051537,K02636,A0A2V0P194,cytochrome b6-f complex iron-sulfur subunit
Gene06378,2.57292327,0.590312845,0.650859106,0.128032514,0.382931113,0.239130258,0.913627155,1.800166844,0.373386597,BDRX01000040.1,51116,51994,-,369,Rsub_06378,GO:0009496; GO:0042651; GO:0051537,-,A0A2V0P657,hypothetical protein
Gene06379,20.34810545,19.68559968,24.94465476,25.89602235,24.64526587,20.48510056,18.32459651,16.87220647,16.24121661,BDRX01000040.1,53917,56233,+,1527,Rsub_06379,GO:0016021,-,A0A2V0P0D8,hypothetical protein
Gene06380,5.471365227,4.700347444,3.528902333,3.689077911,3.756968979,3.500668197,1.657942332,1.493931192,1.715979461,BDRX01000040.1,56555,58936,-,2382,Rsub_06380,GO:0003723,-,A0A2V0P371,hypothetical protein
Gene06381,5.197933986,6.833739292,6.222814691,6.484470282,4.25487953,3.120499149,7.554698489,5.548803592,7.557940884,BDRX01000040.1,59562,61765,+,1428,Rsub_06381,-,-,A0A2V0P650,hypothetical protein
Gene06382,20.90125314,29.29162611,9.989852847,9.960273034,23.75154775,16.71765762,35.81217649,40.82356384,34.67389209,BDRX01000040.1,63072,63422,-,351,Rsub_06382,-,-,A0A2V0P0F1,hypothetical protein
Gene06383,0,0,0.023615242,0,0,0,0.023678074,0,0,BDRX01000040.1,63663,66458,+,2034,Rsub_06383,-,-,A0A2V0P8D3,hypothetical protein
Gene06384,161.5243696,189.2886187,128.0890721,159.2501165,234.7115403,232.5110764,182.8134548,162.5099123,168.6347017,BDRX01000040.1,66650,68728,+,774,Rsub_06384,-,-,A0A2V0P0E9,hypothetical protein
Gene06385,6.468066592,5.798231135,4.953084623,5.778042893,7.963038719,5.290111813,13.74384446,17.52248733,18.77812234,BDRX01000040.1,69204,70245,-,834,Rsub_06385,-,-,A0A2V0P860,hypothetical protein
Gene06386,0.198072015,0.199954506,0,0.02710499,0.162136065,0.101249644,0.138156061,0.381102447,0.237142262,BDRX01000040.1,70439,72614,+,1743,Rsub_06386,-,-,A0A2V0P0F2,hypothetical protein
Gene06387,8.889180011,14.89404717,1.108463124,1.978594778,14.53272667,13.31127776,2.96376633,0.811064182,1.687898898,BDRX01000040.1,72937,76092,-,1170,Rsub_06387,GO:0004161; GO:0004337; GO:0033384; GO:0045337,K00787,A0A2V0P1A3,farnesyl diphosphate synthase
Gene06388,1.053783426,1.502826679,1.750054183,0.677530201,1.040593036,0.42751485,0.802686714,0.45976022,0.872248457,BDRX01000040.1,76361,79494,-,2580,Rsub_06388,-,-,A0A2V0P670,hypothetical protein
Gene06389,1113.741449,1870.141893,2005.394535,1746.316178,1454.484749,970.3100087,689.7870831,261.8194524,503.6944606,BDRX01000040.1,80319,80838,-,276,Rsub_06389,GO:0000786; GO:0003677; GO:0006334,-,A0A2V0P0E8,hypothetical protein
Gene06390,8.294988526,4.875897925,4.791653245,12.75932786,10.19938417,5.152646134,4.218499521,2.193425398,3.911020193,BDRX01000040.1,82021,82632,-,411,Rsub_06390,-,K11253,-,histone H3
Gene06391,130.709675,85.31496397,113.3095638,212.4465669,187.345365,122.177167,133.5238477,96.87147828,112.3139703,BDRX01000040.1,82915,83353,+,312,Rsub_06391,-,K11254,-,histone H4
Gene06392,14.62079945,10.35563567,9.711671451,15.87708122,19.43218459,9.884704007,15.52738234,14.9082904,15.81077999,BDRX01000040.1,83990,84535,-,366,Rsub_06392,-,K11252,-,histone H2B
Gene06393,25.39848049,20.98838874,30.14596326,42.81487298,33.24021559,24.24276396,14.2978571,12.47961646,14.35204732,BDRX01000040.1,84837,85413,+,384,Rsub_06393,-,K11251,-,histone H2A
Gene06394,11.6939124,9.088408378,10.8919279,8.704251289,8.143798584,6.12771285,9.637701027,7.074052141,9.268623754,BDRX01000040.1,85688,88840,-,1764,Rsub_06394,GO:0008233,K01376,A0A2V0P0F9,ufm1-specific protease-like
Gene06395,34.5811111,27.60083941,35.46837303,37.38846181,29.37284514,21.52409865,45.60961596,41.7389205,47.59937282,BDRX01000040.1,89256,90759,+,906,Rsub_06395,-,-,A0A2V0P871,hypothetical protein
Gene06396,1.878539441,2.467908979,2.262754181,1.915677906,1.572826181,0.657715154,1.00515331,1.046838654,1.341920703,BDRX01000040.1,91396,95005,+,1677,Rsub_06396,GO:0016021; GO:0055085,-,A0A2V0P0G2,MFS multidrug resistance
Gene06397,0.329655794,0.030253533,0.133426117,0.885824958,0.098126098,0.183831386,0.06689056,0.164747412,0.095680315,BDRX01000040.1,95679,98944,+,1440,Rsub_06397,GO:0003824,-,A0A2V0P1B2,N-acyl-D-glucosamine 2-epimerase
Gene06398,0,0,0,0,0,0,0,0,0.257291605,BDRX01000040.1,99425,100082,+,357,Rsub_06398,-,-,A0A2V0P678,hypothetical protein
Gene06399,5.536860265,5.984034727,3.129723555,4.0647666,6.481506468,5.949199857,4.858526377,4.153872861,4.979709096,BDRX01000040.1,100263,105303,-,3975,Rsub_06399,GO:0005524,K13339,A0A2V0P0F8,hypothetical protein
Gene06400,21.739359,22.36621345,32.92321608,32.50873158,30.18876214,28.53819708,25.83567206,20.57064792,23.1847864,BDRX01000040.1,105678,112231,-,1866,Rsub_06400,GO:0005524; GO:0016021,K03798,A0A2V0P391,hypothetical protein
Gene06401,4.09114113,2.664531375,7.85867587,7.801761099,5.113359953,5.734190006,3.4611262,2.539226167,4.775237761,BDRX01000040.1,112257,114433,+,654,Rsub_06401,GO:0016021,-,A0A2V0P671,auxin transporter
Gene06402,9.225908078,14.45131621,20.35664373,25.87353028,17.39954844,22.76064198,14.96446637,21.41130824,21.93691497,BDRX01000040.1,115803,120782,+,1857,Rsub_06402,GO:0008484,-,A0A2V0P0G9,hypothetical protein
Gene06403,0.746353419,1.153963281,0.327917818,0.176315666,0.715982886,0.401597784,0.561135442,0.246176362,0.321895545,BDRX01000040.1,122040,135072,-,10986,Rsub_06403,-,-,A0A2V0P8F1,hypothetical protein
Gene06404,8.920294923,14.03493524,12.47795081,11.39310561,8.771047838,6.942459028,6.188310983,3.622602312,5.302506867,BDRX01000040.1,135928,138089,+,1074,Rsub_06404,GO:0016021,-,A0A2V0P0H0,drug metabolite transporter superfamily
Gene06405,0,0,0,0,0,0,0.146609446,0,0,BDRX01000040.1,138912,139568,-,657,Rsub_06405,-,-,A0A2V0P881,hypothetical protein
Gene06406,10.27498579,17.24821851,23.78797054,19.99031742,12.23972876,6.18273721,8.321731652,6.39085471,9.185310282,BDRX01000040.1,140757,142397,-,735,Rsub_06406,-,-,A0A2V0P0H2,hypothetical protein
Gene06407,22.93565793,27.11193489,23.47773838,22.16097761,26.03805811,18.30465553,19.6915263,18.07514463,18.92867718,BDRX01000040.1,143294,149197,+,1827,Rsub_06407,GO:0003677; GO:0005634; GO:0006260,K07466,A0A2V0P1C3,replication A 70 kDa DNA-binding subunit A
Gene06408,19.97802132,22.21921038,16.68292985,18.47912081,27.05261032,25.60784055,22.49768078,18.66922282,18.15651077,BDRX01000040.1,149835,152234,+,2145,Rsub_06408,-,-,A0A2V0P688,hypothetical protein
Gene06409,10.22243539,10.92547518,10.83930069,13.24697111,13.7772739,10.62906638,13.56897057,10.72831599,12.44487979,BDRX01000040.1,152908,155381,+,2229,Rsub_06409,-,-,A0A2V0P0G8,hypothetical protein
Gene06410,26.48941458,44.7604715,39.00273194,26.69477923,36.71352045,27.21601244,18.01150676,9.595532194,16.52235691,BDRX01000040.1,156271,157254,-,984,Rsub_06410,-,-,A0A2V0P395,hypothetical protein
Gene06411,18.10393165,19.99115367,10.56902941,11.09799948,17.6163388,17.73659247,27.59893953,24.30478356,28.84974971,BDRX01000040.1,159625,163400,-,2286,Rsub_06411,-,-,A0A2V0P682,hypothetical protein
Gene06412,11.92125423,16.1062457,3.737405592,7.460723404,14.63759468,13.1424206,10.0224971,10.70403075,8.479073258,BDRX01000040.1,163744,169823,+,2172,Rsub_06412,GO:0004373; GO:0009501; GO:0009507; GO:0019252,K00703,A0A2V0P0H9,soluble starch synthase
Gene06413,199.8132852,219.914177,200.3585058,205.1554424,214.7482927,203.7758317,147.4524499,112.7684751,129.7058084,BDRX01000040.1,170455,172162,+,438,Rsub_06413,GO:0016021,K11353,A0A2V0P8G3,NADH-ubiquinone oxidoreductase subunit
Gene06414,9.925199037,9.975389954,9.757545197,10.57844327,13.2186889,12.38207752,14.56547017,11.00853224,14.35495553,BDRX01000040.1,173444,175417,+,1974,Rsub_06414,-,-,A0A2V0P0I0,hypothetical protein
Gene06415,29.44032821,23.37570093,26.23960604,31.40426259,28.04691569,21.4172488,15.0562207,9.489450933,14.47652462,BDRX01000040.1,176190,181104,+,1545,Rsub_06415,-,-,A0A2V0P890,hypothetical protein
Gene06416,112.3068326,89.57961867,66.16649358,38.32645602,36.31847857,36.67768366,137.5205431,148.0583007,201.5972719,BDRX01000040.1,182543,183295,-,249,Rsub_06416,GO:0003746; GO:0005634; GO:0046872,-,A0A2V0P0I2,transcription elongation factor
Gene06417,0.408277581,0.508328053,0.348397429,0.327772927,0.222802871,0.208701668,0.106316121,0.209480153,0.144833022,BDRX01000040.1,183673,187705,+,3171,Rsub_06417,-,-,A0A2V0P1D3,hypothetical protein
Gene06418,163.5160273,136.6539317,83.21279509,75.02849599,91.1642123,114.4760327,37.94107907,39.33889753,41.6716972,BDRX01000040.1,189752,195664,-,3195,Rsub_06418,GO:0004672; GO:0005524,-,A0A2V0P699,hypothetical protein
Gene06419,0,0.096170172,0,0,0,0.292182335,0.318948363,0.104740077,0,BDRX01000040.1,196653,198151,+,453,Rsub_06419,-,-,A0A2V0P0H8,hypothetical protein
Gene06420,0,0,0,0,0,0,0.12254759,0,0,BDRX01000040.1,199081,199473,+,393,Rsub_06420,-,-,A0A2V0P3A6,hypothetical protein
Gene06421,16.59290728,18.81066202,13.49775833,16.00436203,20.35546026,17.30580113,15.08304338,10.86873159,14.50780597,BDRX01000040.1,199881,205138,-,2580,Rsub_06421,GO:0005525,K03665,A0A2V0P691,hypothetical protein
Gene06422,5.436638049,4.490434024,2.461024216,2.363623758,3.463691549,3.537008936,2.409511656,2.001993868,3.04516013,BDRX01000040.1,205167,208060,+,1659,Rsub_06422,GO:0001522; GO:0003723; GO:0006396; GO:0009982,-,A0A2V0P0I8,tRNA pseudouridine synthase B
Gene06423,10.14654846,10.61754955,12.94551014,14.26381282,12.56948585,11.51134628,11.32361615,6.746798779,10.91970584,BDRX01000040.1,208687,215928,-,3024,Rsub_06423,GO:0005525,-,A0A2V0P8H3,hypothetical protein
Gene06424,6.331850216,5.274975041,2.463251387,2.355469974,3.287643615,4.273686911,6.380330294,7.502343687,7.19646817,BDRX01000040.1,216283,218017,-,702,Rsub_06424,GO:0008270,-,A0A2V0P0J0,hypothetical protein
Gene06425,82.94403568,119.9759062,112.1671366,115.807014,141.1266484,139.9371616,100.212865,113.6619471,100.3390673,BDRX01000040.1,218834,220826,+,1077,Rsub_06425,-,-,A0A2V0P8A2,hypothetical protein
Gene06426,19.15160073,15.20911356,14.40054657,12.57976272,10.68355146,13.40119923,33.05739368,31.81867177,39.85736217,BDRX01000040.1,224928,226132,-,507,Rsub_06426,-,-,A0A2V0P0J3,hypothetical protein
Gene06427,462.091426,470.6923637,540.2017389,509.1853093,513.2137121,665.8426067,460.4397124,499.3422429,433.3070285,BDRX01000040.1,226812,228247,-,414,Rsub_06427,GO:0016021,-,A0A2V0P1E3,hypothetical protein
Gene06428,0,0.035767724,0,0.038788176,0.11601115,0,0.237247305,0.311640425,0.075413057,BDRX01000040.1,229212,231456,+,1218,Rsub_06428,-,-,A0A2V0P6A9,hypothetical protein
Gene06429,0,0,0.020216078,0,0,0,0.020269867,0.019969383,0,BDRX01000040.1,232407,235670,+,2376,Rsub_06429,-,-,A0A2V0P0I9,hypothetical protein
Gene06430,47.98300259,47.20385779,42.73316458,45.94071507,41.50621144,33.46999019,61.37324166,50.93762742,57.04746348,BDRX01000040.1,236052,239779,+,1305,Rsub_06430,GO:0016491,-,A0A2V0P3B7,saccharopine dehydrogenase
Gene06431,36.47101016,31.83038415,34.12474017,83.35304657,13.63853641,27.33331308,15.0807807,10.22432424,12.06151855,BDRX01000040.1,241224,242517,+,297,Rsub_06431,-,-,A0A2V0P6A2,hypothetical protein
Gene06432,50.63962526,46.53749763,45.73180153,39.83751687,52.32574159,56.87283489,56.58941337,48.31217858,55.54242311,BDRX01000040.1,243905,247027,-,1920,Rsub_06432,-,-,A0A2V0P0J9,hypothetical protein
Gene06433,4.779168307,5.783117657,8.877460444,6.860514527,2.815323023,3.203398401,2.419539711,0.678563598,1.734666225,BDRX01000040.1,247818,251016,+,2727,Rsub_06433,GO:0003723,-,A0A2V0P8I2,hypothetical protein
Gene06434,2.302858657,2.388436841,1.158700488,1.726754304,2.513405309,1.999569456,1.408222306,1.352662962,2.182182633,BDRX01000040.1,252018,253924,-,1368,Rsub_06434,GO:0016773,-,A0A2V0P0J8,hypothetical protein
Gene06435,75.80109275,78.14469541,70.85166489,67.86413252,63.67815745,82.33884812,61.17081588,54.39229527,64.6882963,BDRX01000040.1,255232,257782,-,1503,Rsub_06435,-,-,A0A2V0P8B1,hypothetical protein
Gene06436,16.93715399,9.368836126,6.197858328,3.555999832,4.684729825,4.862636649,17.21892468,11.22408175,21.11139863,BDRX01000040.1,258255,258626,-,372,Rsub_06436,-,-,A0A2V0P0K5,hypothetical protein
Gene06437,23.36165373,27.12968011,28.42286581,28.6882157,25.49757205,26.16390882,30.36520284,23.41712052,30.49902768,BDRX01000040.1,258659,260779,-,774,Rsub_06437,GO:0006284; GO:0008725,-,A0A2V0P1F4,DNA-3-methyladenine glycosylase
Gene06438,1.727526479,1.911632036,2.403518963,2.727713497,2.175543967,2.683174033,1.89085554,0.840097658,1.73241033,BDRX01000040.1,261101,264104,-,1299,Rsub_06438,GO:0000049; GO:0002098; GO:0005737; GO:0016779; GO:0032447; GO:0034227,K14168,A0A2V0P6B8,hypothetical protein
Gene06439,6.655737062,5.721981705,5.639742727,6.346208655,6.397235742,6.299654643,7.739337575,6.326300622,8.24850003,BDRX01000040.1,264586,266720,-,2010,Rsub_06439,-,-,A0A2V0P0K0,hypothetical protein
Gene06440,0.035257304,0.142369569,0.117728927,0.231588224,0.269365758,0.432544436,0.314779104,0.193820485,0.525303693,BDRX01000040.1,267254,269156,-,1224,Rsub_06440,GO:0003677,K15263,A0A2V0P3C7,hypothetical protein
Gene06441,482.5306544,369.8024997,449.8760586,360.7860596,274.6929196,196.7066258,359.1484847,350.6733879,415.8317832,BDRX01000040.1,269340,274286,+,1566,Rsub_06441,GO:0004372; GO:0008168; GO:0019264; GO:0030170; GO:0035999,K00600,A0A2V0P6B0,serine hydroxymethyltransferase
Gene06442,118.5977756,137.5061096,112.1852154,104.4063334,126.6007462,112.3311381,90.75603555,69.17073251,79.80090899,BDRX01000040.1,275526,280819,+,1791,Rsub_06442,GO:0004672; GO:0005524,-,A0A2V0P0K8,MUT9-related serine threonine kinase
Gene06443,6.389527979,7.00214795,8.290800986,7.743078019,7.272052845,6.113157713,8.427257192,8.11449486,7.927148225,BDRX01000040.1,282140,285590,-,1263,Rsub_06443,GO:0004114; GO:0007165; GO:0046872,-,A0A2V0P8J5,"cAMP-specific 3, 5 -cyclic phosphodiesterase 4C"
Gene06444,305.6201676,253.2023909,231.7177612,189.203673,184.6189327,225.6297699,158.7192091,223.2498135,158.8062681,BDRX01000040.1,287037,288573,+,1245,Rsub_06444,-,-,A0A2V0P0K7,hypothetical protein
